complaint_id,customer_id,complaint_type,complaint_date,status
678,22,Other,2023-04-26,Resolved
679,7275,Transaction,2023-12-25,Unknown
680,9202,Service,2022-01-19,Unknown
681,4351,Transaction,2022-02-03,Unknown
682,6156,Other,2022-06-27,Unknown
683,8512,Service,2023-04-22,Resolved
684,6653,Transaction,2021-05-13,Unknown
685,5604,Service,2021-06-17,Resolved
686,5133,Service,2023-10-11,Resolved
687,414,Transaction,2023-11-09,Unknown
688,268,Loan,2021-07-04,Unknown
689,4347,Other,2021-01-28,Resolved
690,7155,Other,2021-09-25,Resolved
691,7056,Transaction,2021-11-19,In_Progress
692,3413,Transaction,2022-10-05,Pending
693,3812,Transaction,2023-02-01,Unknown
694,6202,Other,2022-07-05,Pending
695,2190,Other,2021-06-19,In_Progress
696,5576,Transaction,2022-05-30,Unknown
697,7834,Other,2023-09-25,Unknown
698,2312,Service,2021-07-12,Resolved
699,9862,Other,2023-11-06,Pending
700,9833,Loan,2023-06-11,Unknown
701,7579,Transaction,2022-06-01,Resolved
702,4532,Transaction,2022-02-10,Unknown
703,6005,Other,2021-01-26,In_Progress
704,149,Transaction,2022-03-16,Resolved
705,1620,Other,2021-12-31,Unknown
706,9601,Service,2023-06-24,Unknown
707,4767,Other,2023-11-21,In_Progress
708,3524,Transaction,2021-11-15,Unknown
709,7533,Other,2022-10-05,Pending
710,6535,Transaction,2023-02-06,In_Progress
711,8826,Transaction,2023-07-23,Resolved
712,4815,Transaction,2021-07-20,Unknown
713,6993,Other,2023-07-08,Unknown
714,2847,Loan,2023-08-27,Resolved
715,905,Transaction,2021-10-02,Unknown
716,3072,Other,2022-08-01,Pending
717,2482,Transaction,2021-11-14,Resolved
718,7463,Service,2022-01-28,Unknown
719,8353,Other,2022-08-31,Pending
720,3231,Other,2023-02-28,Unknown
721,9347,Service,2022-10-05,Resolved
722,5633,Other,2022-02-11,Unknown
723,7241,Service,2021-06-01,Pending
724,5253,Other,2021-06-30,Resolved
725,559,Other,2021-09-30,Pending
726,5639,Loan,2023-03-13,Resolved
727,5570,Transaction,2022-09-08,Pending
728,1650,Other,2022-01-05,Resolved
729,2817,Other,2022-11-12,Resolved
730,1858,Transaction,2022-05-18,Resolved
731,7143,Other,2023-10-31,Unknown
732,5534,Transaction,2023-07-23,Pending
733,4345,Service,2021-04-30,Unknown
734,3752,Transaction,2021-04-26,Resolved
735,2201,Transaction,2021-08-26,Unknown
736,9425,Service,2023-11-06,In_Progress
737,4517,Other,2022-03-10,Resolved
738,9605,Other,2023-11-06,Unknown
739,3068,Loan,2021-07-25,Unknown
740,6149,Other,2021-10-04,In_Progress
741,8871,Loan,2022-05-28,In_Progress
742,8279,Other,2023-06-05,Resolved
743,657,Loan,2023-12-24,In_Progress
744,3153,Other,2023-11-26,Resolved
745,6014,Other,2022-08-30,Pending
746,6573,Other,2021-05-28,Unknown
747,3269,Other,2022-11-01,Resolved
748,4080,Transaction,2021-09-19,Pending
749,4983,Service,2022-12-02,Unknown
750,1959,Transaction,2021-05-19,In_Progress
751,7120,Service,2023-03-02,In_Progress
752,8810,Other,2022-04-29,Resolved
753,7813,Transaction,2021-05-27,Resolved
754,9979,Service,2023-06-14,Pending
755,4477,Other,2022-03-31,Unknown
756,450,Other,2023-02-01,Pending
757,6385,Other,2023-01-28,Resolved
758,223,Other,2022-02-27,Unknown
759,1682,Transaction,2021-09-15,Resolved
760,1954,Other,2022-07-10,Unknown
761,4848,Service,2023-11-06,Resolved
762,3192,Other,2022-03-19,Unknown
763,7738,Service,2023-10-22,In_Progress
764,2145,Other,2023-10-10,Pending
765,4747,Other,2021-02-23,Unknown
766,3625,Transaction,2023-04-21,Resolved
767,7922,Transaction,2021-07-28,Resolved
768,1079,Transaction,2023-01-27,Unknown
769,7964,Transaction,2022-01-14,Pending
770,9756,Other,2022-10-13,Resolved
771,7499,Transaction,2023-10-03,Unknown
772,3143,Service,2023-07-22,Pending
773,3813,Loan,2021-03-14,Resolved
774,1909,Other,2021-12-17,Pending
775,9077,Transaction,2023-09-30,Pending
776,4879,Transaction,2021-07-22,Pending
777,4946,Loan,2022-07-11,Unknown
778,9226,Transaction,2021-07-11,Resolved
779,5421,Other,2021-07-22,Resolved
780,5795,Transaction,2023-11-25,Unknown
781,8850,Other,2022-12-14,Unknown
782,8715,Loan,2021-03-01,Resolved
783,4516,Transaction,2022-12-31,Resolved
784,554,Service,2023-04-22,In_Progress
785,5256,Other,2022-04-16,Unknown
786,3394,Other,2022-03-12,Resolved
787,2769,Loan,2021-01-11,In_Progress
788,3137,Transaction,2022-08-27,Resolved
789,9231,Transaction,2023-03-24,Pending
790,3402,Other,2021-05-11,Resolved
791,1617,Service,2023-05-30,In_Progress
792,4739,Other,2023-05-18,Resolved
793,9570,Transaction,2022-07-12,Unknown
794,6208,Service,2022-01-24,Pending
795,4164,Other,2021-08-01,Unknown
796,4627,Loan,2021-11-04,Resolved
797,9817,Other,2023-10-08,Resolved
798,3838,Other,2023-12-11,Resolved
799,7404,Loan,2022-11-17,Resolved
800,3664,Service,2021-09-27,Unknown
801,5406,Other,2021-02-15,Resolved
802,6051,Other,2023-10-23,Unknown
803,1583,Transaction,2022-08-30,Resolved
804,4786,Transaction,2023-03-12,Unknown
805,7097,Loan,2022-09-22,Pending
806,1357,Transaction,2022-08-01,Resolved
807,2909,Transaction,2021-06-26,Unknown
808,8235,Transaction,2023-03-19,In_Progress
809,5111,Transaction,2023-08-26,Resolved
810,5952,Transaction,2023-10-09,Resolved
811,2841,Transaction,2021-08-02,Pending
812,1810,Service,2021-05-22,Resolved
813,5278,Other,2022-12-20,Unknown
814,1052,Other,2022-02-27,Resolved
815,1878,Transaction,2022-07-06,Unknown
816,7475,Other,2023-05-05,Pending
817,7412,Loan,2021-12-01,Pending
818,9276,Transaction,2023-06-28,Resolved
819,2322,Other,2021-11-13,In_Progress
820,945,Other,2022-01-06,Resolved
821,4527,Other,2022-03-18,Resolved
822,2240,Other,2021-07-22,Resolved
823,5178,Other,2022-03-05,Pending
824,2005,Other,2021-09-18,Unknown
825,7773,Other,2021-08-20,Resolved
826,9461,Service,2021-07-01,In_Progress
827,677,Transaction,2022-05-28,Unknown
828,3561,Service,2021-08-15,Unknown
829,1379,Other,2023-08-29,Unknown
830,5313,Other,2022-08-08,Unknown
831,4320,Loan,2022-06-28,Unknown
832,7761,Other,2021-09-10,Resolved
833,3797,Service,2023-07-21,Pending
834,1370,Transaction,2021-08-18,In_Progress
835,1061,Service,2021-05-26,Resolved
836,9180,Other,2021-08-26,In_Progress
837,3356,Other,2022-05-06,Pending
838,1806,Transaction,2022-03-06,Unknown
839,9761,Other,2023-10-13,Resolved
840,6235,Other,2023-11-14,Unknown
841,2964,Loan,2023-12-06,Unknown
842,9484,Other,2023-09-16,Pending
843,8231,Loan,2022-06-16,Pending
844,7488,Transaction,2021-06-22,Unknown
845,3931,Other,2021-03-02,In_Progress
846,4694,Other,2022-06-15,Unknown
847,4766,Transaction,2022-07-19,Pending
848,6534,Transaction,2023-03-24,Unknown
849,9987,Other,2022-01-05,Resolved
850,265,Service,2022-12-18,Resolved
851,5920,Other,2021-06-17,Resolved
852,8790,Transaction,2021-05-21,Resolved
853,5113,Transaction,2023-11-15,Pending
854,3551,Loan,2022-08-21,Resolved
855,7641,Loan,2021-04-25,Unknown
856,991,Transaction,2023-01-19,Resolved
857,9938,Transaction,2021-05-06,Unknown
858,5667,Loan,2021-05-01,Unknown
859,4117,Service,2022-01-04,Unknown
860,5169,Service,2021-09-21,Unknown
861,8376,Loan,2023-10-08,Resolved
862,3437,Other,2023-02-07,Pending
863,1110,Service,2021-10-13,Resolved
864,8350,Other,2021-04-07,Unknown
865,2154,Transaction,2021-05-15,In_Progress
866,9425,Service,2023-10-08,Pending
867,2176,Transaction,2021-02-11,In_Progress
868,351,Other,2022-12-05,Resolved
869,9655,Other,2021-07-28,Resolved
870,5693,Other,2023-07-25,Resolved
871,5931,Transaction,2023-05-28,Unknown
872,5962,Loan,2021-09-03,Resolved
873,67,Transaction,2021-03-12,Resolved
874,7564,Other,2021-03-02,Unknown
875,5090,Loan,2022-01-04,Unknown
876,1683,Other,2022-03-08,Pending
877,27,Service,2023-02-06,Pending
878,4929,Transaction,2022-05-20,Pending
879,9827,Other,2022-08-07,Unknown
880,7493,Transaction,2022-06-07,Resolved
881,4584,Other,2023-11-26,Unknown
882,2305,Loan,2022-09-10,Resolved
883,6673,Transaction,2023-10-29,In_Progress
884,6624,Transaction,2023-03-03,Resolved
885,2956,Other,2021-08-28,Unknown
886,2536,Service,2022-08-29,In_Progress
887,2153,Loan,2023-06-21,Pending
888,2614,Other,2021-05-06,Resolved
889,9203,Transaction,2021-06-19,Resolved
890,5304,Transaction,2023-04-09,In_Progress
891,9875,Other,2021-07-10,Pending
892,1721,Other,2023-05-31,In_Progress
893,3885,Transaction,2021-10-26,Resolved
894,7818,Loan,2021-05-13,Resolved
895,5812,Other,2023-05-15,Resolved
896,8479,Transaction,2022-04-29,In_Progress
897,1095,Transaction,2022-08-10,Resolved
898,5362,Loan,2023-08-18,In_Progress
899,198,Transaction,2022-12-18,Resolved
900,6705,Loan,2021-01-29,In_Progress
901,5543,Service,2022-01-22,Pending
902,1976,Other,2022-12-31,Resolved
903,4796,Loan,2021-09-05,Resolved
904,1322,Other,2023-05-23,Pending
905,9743,Transaction,2023-11-14,Unknown
906,1512,Transaction,2022-02-08,Resolved
907,9011,Other,2023-07-10,In_Progress
908,9716,Transaction,2022-03-21,Unknown
909,9252,Other,2022-12-08,Unknown
910,2083,Other,2022-07-09,Resolved
911,295,Loan,2022-06-01,Unknown
912,3758,Service,2022-12-06,Resolved
913,6650,Other,2021-06-05,Pending
914,1756,Transaction,2022-05-13,In_Progress
915,4752,Loan,2021-06-02,In_Progress
916,2337,Transaction,2023-02-09,Resolved
917,148,Transaction,2023-01-31,Unknown
918,1849,Other,2022-11-22,Pending
919,5418,Other,2023-07-23,Pending
920,1094,Other,2022-09-15,Pending
921,3573,Transaction,2022-05-24,Pending
922,5315,Transaction,2023-07-14,Unknown
923,4320,Transaction,2023-01-26,Unknown
924,7062,Transaction,2023-05-03,In_Progress
925,6328,Transaction,2022-04-26,Resolved
926,2035,Other,2023-01-02,Resolved
927,4890,Other,2022-01-15,In_Progress
928,9704,Loan,2021-09-17,Unknown
929,8280,Transaction,2022-11-30,Pending
930,6671,Other,2021-09-27,Resolved
931,2559,Loan,2023-03-03,In_Progress
932,5790,Service,2021-11-23,Resolved
933,3092,Other,2022-12-07,Resolved
934,1218,Other,2021-02-28,Pending
935,3077,Other,2021-04-16,Pending
936,393,Service,2023-05-03,Resolved
937,425,Other,2022-01-07,Resolved
938,872,Other,2022-09-06,In_Progress
939,2747,Other,2023-09-08,Pending
940,4868,Other,2022-01-08,Resolved
941,2405,Transaction,2021-12-20,Pending
942,3478,Other,2022-11-05,In_Progress
943,242,Other,2022-10-20,Unknown
944,961,Transaction,2022-01-01,Pending
945,6841,Loan,2021-09-01,Unknown
946,734,Transaction,2023-06-29,Pending
947,571,Transaction,2021-07-13,Unknown
948,1179,Transaction,2022-09-19,Resolved
949,9269,Loan,2022-12-01,Unknown
950,2519,Service,2021-12-25,Unknown
951,922,Other,2022-05-27,Unknown
952,6398,Service,2022-05-14,Pending
953,7648,Transaction,2021-05-19,In_Progress
954,5796,Transaction,2022-11-26,Resolved
955,2688,Transaction,2022-03-26,Unknown
956,4229,Transaction,2023-10-14,Pending
957,7657,Other,2021-09-27,Resolved
958,9067,Other,2021-04-09,Resolved
959,2328,Service,2021-10-29,Resolved
960,8606,Transaction,2022-10-01,Resolved
961,4171,Other,2022-03-12,Pending
962,5303,Other,2021-02-17,Unknown
963,4446,Other,2023-07-02,Unknown
964,2540,Service,2022-08-21,Unknown
965,6306,Transaction,2021-10-17,In_Progress
966,5675,Transaction,2022-01-08,Pending
967,3647,Transaction,2023-01-28,Unknown
968,8917,Other,2023-04-26,Resolved
969,6190,Service,2022-08-03,Unknown
970,6215,Loan,2022-08-27,Pending
971,5480,Service,2022-07-02,Resolved
972,4708,Transaction,2023-11-25,Resolved
973,7723,Loan,2022-05-07,In_Progress
974,1607,Other,2022-07-27,Unknown
975,4282,Service,2021-11-10,Resolved
976,1975,Loan,2023-12-08,Resolved
977,2519,Loan,2021-05-23,Pending
978,4921,Transaction,2023-06-17,In_Progress
979,5444,Transaction,2022-03-09,Resolved
980,8024,Other,2023-07-18,Unknown
981,4666,Loan,2021-12-01,Resolved
982,3345,Other,2021-02-20,Resolved
983,7639,Other,2023-04-16,Resolved
984,8232,Transaction,2021-02-20,Resolved
985,4862,Service,2021-07-01,Resolved
986,6779,Other,2021-03-26,Pending
987,6556,Other,2023-05-26,In_Progress
988,8367,Other,2021-12-26,Resolved
989,9620,Other,2023-04-21,Resolved
990,2316,Other,2022-04-04,In_Progress
991,1791,Other,2021-11-26,Pending
992,93,Other,2022-10-04,Unknown
993,5284,Other,2022-05-03,Unknown
994,924,Other,2021-05-16,Resolved
995,184,Other,2022-11-26,Unknown
996,137,Other,2022-11-02,Resolved
997,6760,Loan,2021-09-06,Unknown
998,3600,Service,2023-01-04,Pending
999,4880,Transaction,2021-02-12,Pending
1000,9541,Other,2023-06-12,Pending
1001,1943,Transaction,2021-10-02,Unknown
1002,8418,Transaction,2022-11-04,In_Progress
1003,1604,Other,2022-09-14,In_Progress
1004,9589,Transaction,2023-07-18,Unknown
1005,4508,Service,2022-10-14,Resolved
1006,3300,Other,2023-08-22,Unknown
1007,841,Other,2021-05-30,Pending
1008,944,Service,2021-01-23,Resolved
1009,401,Other,2023-10-07,Pending
1010,5457,Loan,2022-06-29,Resolved
1011,9142,Other,2023-07-07,Unknown
1012,7499,Service,2023-03-19,Pending
1013,8043,Other,2023-11-08,Resolved
1014,346,Other,2021-08-09,Resolved
1015,2781,Transaction,2023-12-31,In_Progress
1016,7371,Other,2022-06-25,Unknown
1017,54,Other,2022-05-19,Resolved
1018,4976,Transaction,2021-01-20,Unknown
1019,5124,Transaction,2021-06-02,Unknown
1020,8579,Transaction,2022-11-07,Resolved
1021,1961,Transaction,2022-11-09,Resolved
1022,4441,Transaction,2023-06-24,Pending
1023,6980,Transaction,2023-06-05,Unknown
1024,7953,Other,2021-12-12,In_Progress
1025,8323,Other,2021-10-01,Unknown
1026,2577,Loan,2022-06-03,Unknown
1027,5167,Other,2022-04-15,In_Progress
1028,6660,Other,2023-04-13,In_Progress
1029,8518,Loan,2022-08-02,Resolved
1030,7204,Other,2022-09-10,Unknown
1031,6656,Other,2021-06-19,Resolved
1032,957,Transaction,2021-01-16,Resolved
1033,4145,Loan,2021-12-31,In_Progress
1034,9760,Other,2022-10-12,In_Progress
1035,2417,Loan,2021-09-25,In_Progress
1036,3060,Service,2022-01-09,Unknown
1037,8879,Other,2021-04-28,Unknown
1038,8709,Other,2022-01-05,In_Progress
1039,8153,Loan,2023-07-26,Unknown
1040,5562,Loan,2023-08-20,Resolved
1041,376,Transaction,2021-08-20,Resolved
1042,3133,Transaction,2023-06-18,Pending
1043,5113,Loan,2022-03-17,Unknown
1044,332,Other,2023-03-04,Unknown
1045,9714,Transaction,2022-11-27,Resolved
1046,4416,Service,2021-06-11,Unknown
1047,5949,Transaction,2022-06-30,Unknown
1048,6876,Service,2022-01-25,In_Progress
1049,592,Other,2021-05-15,In_Progress
1050,3409,Service,2021-04-27,Pending
1051,4580,Other,2023-05-11,Unknown
1052,4991,Other,2023-06-06,Unknown
1053,3053,Other,2022-03-10,Unknown
1054,7591,Transaction,2022-09-18,Unknown
1055,2317,Other,2023-10-10,Unknown
1056,3577,Other,2023-06-19,In_Progress
1057,4799,Transaction,2021-10-15,Unknown
1058,3828,Other,2021-12-09,In_Progress
1059,3304,Other,2023-01-16,Unknown
1060,7046,Service,2022-07-19,Resolved
1061,9198,Transaction,2022-12-20,Resolved
1062,5971,Loan,2021-03-07,Pending
1063,5272,Service,2022-05-08,Resolved
1064,547,Other,2023-01-04,Resolved
1065,6821,Other,2022-09-27,Resolved
1066,1706,Other,2022-01-31,Unknown
1067,2646,Transaction,2023-08-31,In_Progress
1068,8816,Other,2022-07-31,Unknown
1069,5330,Other,2023-09-27,Unknown
1070,5271,Transaction,2021-11-23,Unknown
1071,2136,Other,2021-03-12,Pending
1072,9465,Loan,2023-03-26,Resolved
1073,6981,Service,2022-05-24,Pending
1074,238,Service,2023-10-03,Resolved
1075,1895,Transaction,2022-11-03,Pending
1076,632,Other,2022-03-12,Unknown
1077,7239,Transaction,2022-11-27,In_Progress
1078,5784,Transaction,2022-07-26,Resolved
1079,9823,Loan,2021-06-14,Resolved
1080,6013,Other,2021-09-19,Unknown
1081,7815,Transaction,2021-04-25,In_Progress
1082,1989,Other,2021-07-23,Pending
1083,2683,Other,2023-05-29,Unknown
1084,8037,Other,2022-02-21,Unknown
1085,5554,Transaction,2023-02-16,Unknown
1086,8965,Transaction,2022-10-31,In_Progress
1087,5671,Other,2022-06-18,Unknown
1088,5098,Other,2021-08-29,In_Progress
1089,2484,Transaction,2021-07-09,Pending
1090,3280,Transaction,2023-08-23,Pending
1091,8389,Other,2021-05-17,Unknown
1092,3234,Transaction,2021-07-20,Unknown
1093,4481,Other,2022-02-21,Resolved
1094,8233,Service,2022-03-15,Resolved
1095,1950,Other,2022-05-02,Resolved
1096,7853,Service,2021-11-21,Unknown
1097,643,Service,2021-09-24,Resolved
1098,4111,Other,2021-01-29,Resolved
1099,1737,Service,2023-01-20,Pending
1100,6058,Service,2022-11-16,Unknown
1101,3452,Service,2023-08-02,Resolved
1102,9668,Other,2023-07-14,Unknown
1103,4099,Other,2021-08-17,Unknown
1104,963,Transaction,2022-05-09,Pending
1105,6103,Transaction,2022-02-01,Unknown
1106,6915,Loan,2023-03-10,Unknown
1107,5862,Transaction,2021-04-20,Pending
1108,2844,Loan,2021-02-18,Pending
1109,108,Loan,2022-09-17,Unknown
1110,7837,Other,2021-03-12,Unknown
1111,8570,Other,2021-11-10,Resolved
1112,4833,Loan,2021-08-22,Unknown
1113,5882,Transaction,2023-05-07,Pending
1114,9557,Transaction,2021-07-24,Resolved
1115,3322,Transaction,2023-11-12,Unknown
1116,9054,Other,2021-03-29,Pending
1117,9164,Transaction,2021-02-01,Unknown
1118,7455,Transaction,2021-10-01,Resolved
1119,2335,Other,2021-03-31,Pending
1120,2925,Transaction,2022-05-29,Unknown
1121,1509,Transaction,2023-04-14,Resolved
1122,131,Service,2023-04-16,Pending
1123,4586,Service,2023-07-27,Resolved
1124,3700,Other,2021-09-21,Resolved
1125,7881,Transaction,2022-10-11,Unknown
1126,8244,Transaction,2021-07-18,In_Progress
1127,9111,Service,2023-12-18,Unknown
1128,3751,Other,2022-11-15,Unknown
1129,7308,Service,2023-07-21,Resolved
1130,7502,Service,2023-09-24,Resolved
1131,5339,Loan,2023-12-03,Resolved
1132,8876,Loan,2021-09-02,Unknown
1133,481,Transaction,2022-09-02,Pending
1134,1042,Transaction,2023-12-10,Resolved
1135,8127,Loan,2023-08-24,Pending
1136,224,Transaction,2022-11-17,Unknown
1137,4158,Other,2023-03-25,Unknown
1138,7204,Other,2022-08-15,Unknown
1139,7257,Other,2021-01-17,Resolved
1140,6836,Other,2022-04-15,In_Progress
1141,9130,Transaction,2022-10-07,Pending
1142,9624,Loan,2023-08-04,Pending
1143,9432,Loan,2022-12-11,Unknown
1144,4375,Service,2021-05-08,Unknown
1145,7152,Other,2022-12-26,Pending
1146,6304,Other,2021-10-20,Resolved
1147,4677,Other,2022-07-30,Unknown
1148,9231,Loan,2021-11-21,Unknown
1149,3594,Other,2022-05-09,Unknown
1150,8225,Loan,2021-09-19,Unknown
1151,9384,Service,2022-07-20,Pending
1152,1559,Service,2023-05-06,Unknown
1153,5310,Loan,2023-03-02,Resolved
1154,6004,Transaction,2022-10-22,Resolved
1155,1932,Transaction,2021-07-04,Resolved
1156,7473,Transaction,2021-02-08,Unknown
1157,6164,Service,2021-01-29,Resolved
1158,2367,Transaction,2023-07-20,Pending
1159,7311,Transaction,2021-12-27,Unknown
1160,6801,Other,2022-11-07,Unknown
1161,788,Loan,2023-12-19,Resolved
1162,1868,Loan,2022-11-12,In_Progress
1163,4582,Loan,2022-12-07,Unknown
1164,6907,Service,2021-09-24,In_Progress
1165,5671,Other,2023-11-30,Unknown
1166,6851,Transaction,2021-04-11,Unknown
1167,6774,Other,2023-12-15,Unknown
1168,5807,Service,2023-06-25,Resolved
1169,6758,Transaction,2021-06-18,Resolved
1170,6616,Service,2021-08-19,Unknown
1171,6965,Loan,2023-02-15,Resolved
1172,131,Other,2023-05-28,Resolved
1173,8457,Other,2021-12-05,Unknown
1174,6298,Transaction,2023-01-04,Resolved
1175,9007,Transaction,2023-03-14,Pending
1176,1934,Other,2023-06-21,Unknown
1177,50,Other,2021-02-05,Resolved
1178,2759,Other,2022-02-21,Resolved
1179,4429,Transaction,2021-08-18,Resolved
1180,964,Other,2022-12-09,Resolved
1181,6181,Loan,2023-04-26,Resolved
1182,5281,Loan,2021-12-31,Resolved
1183,4885,Loan,2021-12-28,Pending
1184,2354,Service,2023-08-16,Unknown
1185,5061,Other,2022-06-12,In_Progress
1186,174,Other,2021-12-13,Unknown
1187,5288,Service,2022-01-26,In_Progress
1188,2727,Transaction,2022-03-15,Pending
1189,4248,Loan,2021-01-20,In_Progress
1190,8242,Other,2022-09-20,Pending
1191,877,Loan,2022-08-09,Resolved
1192,4220,Transaction,2023-06-06,Unknown
1193,5367,Other,2022-01-18,Unknown
1194,7727,Other,2022-05-22,Pending
1195,2223,Other,2022-04-25,In_Progress
1196,3042,Other,2022-10-15,In_Progress
1197,8596,Transaction,2023-03-22,Resolved
1198,3506,Service,2022-05-22,Pending
1199,9822,Service,2022-01-03,In_Progress
1200,1281,Other,2022-11-30,Pending
1201,7553,Loan,2021-01-06,Pending
1202,4500,Loan,2022-08-05,Pending
1203,1381,Transaction,2023-02-17,Resolved
1204,2533,Transaction,2023-05-03,Resolved
1205,4634,Other,2021-11-24,Resolved
1206,4022,Transaction,2022-12-15,Unknown
1207,342,Transaction,2023-10-22,Unknown
1208,4345,Other,2021-07-07,In_Progress
1209,4826,Other,2023-04-16,Unknown
1210,688,Service,2022-03-24,Pending
1211,9703,Other,2021-12-21,Unknown
1212,7431,Transaction,2023-11-27,Unknown
1213,5929,Other,2022-09-20,Resolved
1214,1964,Transaction,2021-01-04,Unknown
1215,7659,Transaction,2023-11-18,In_Progress
1216,8737,Loan,2023-08-23,Unknown
1217,376,Loan,2022-01-05,Unknown
1218,4529,Other,2021-10-01,Unknown
1219,9040,Transaction,2022-03-24,In_Progress
